movie_id|average_rating
    2485|          3.18
    2486|           3.6
    2487|          3.44
    2488|          3.19
    2489|          2.57
    2490|          3.32
    2491|          3.26
    2492|          3.33
    2493|          3.43
    2494|          2.44
    2495|           3.0
    2496|           3.5
    2497|          3.09
    2498|          3.68
    2499|          3.05
    2500|          3.19
    2501|          2.63
    2502|          2.96
    2503|          3.76
    2504|          2.56
    2505|          3.73
    2506|          4.07
    2507|           2.7
    2508|          2.21
    2509|          3.49
    2510|          3.08
    2511|          2.88
    2512|          3.38
    2513|          3.71
    2514|          3.69
    2515|          3.53
    2516|          2.76
    2517|          3.69
    2518|          3.25
    2519|          3.56
    2520|          2.87
    2521|          2.75
    2522|          3.82
    2523|          3.91
    2524|           3.3
    2525|           3.8
    2526|          4.05
    2527|          3.09
    2528|          3.25
    2529|          3.64
    2530|          3.44
    2531|           2.8
    2532|          4.15
    2533|          3.32
    2534|          3.17
    2535|          3.51
    2536|          2.84
    2537|          3.63
    2538|          1.99
    2539|          4.01
    2540|          3.31
    2541|          2.53
    2542|          2.93
    2543|          2.84
    2544|          3.62
    2545|          2.33
    2546|          1.92
    2547|          3.17
    2548|           4.3
    2549|           3.2
    2550|          2.77
    2551|          3.98
    2552|          2.96
    2553|          2.98
    2554|          3.52
    2555|          2.85
    2556|          3.59
    2557|           3.0
    2558|           2.9
    2559|          3.49
    2560|          2.67
    2561|          3.23
    2562|          2.07
    2563|          2.49
    2564|          2.89
    2565|          2.48
    2566|          4.26
    2567|          3.48
    2568|          4.46
    2569|          2.62
    2570|          3.45
    2571|           3.4
    2572|          3.29
    2573|           2.4
    2574|          2.79
    2575|          4.19
    2576|          3.32
    2577|          3.57
    2578|          3.73
    2579|          3.04
    2580|          3.55
    2581|          3.51
    2582|          3.12
    2583|          3.12
    2584|          3.17
    2585|          3.95
    2586|          2.49
    2587|          2.64
    2588|           2.7
    2589|          2.86
    2590|           3.7
    2591|          4.22
    2592|          3.02
    2593|          3.22
    2594|          3.15
    2595|           3.6
    2596|          2.65
    2597|          3.24
    2598|          4.13
    2599|          3.76
    2600|          2.73
    2601|          3.91
    2602|          1.81
    2603|          3.81
    2604|          3.12
    2605|          3.02
    2606|          3.35
    2607|          2.25
    2608|          4.08
    2609|          2.87
    2610|          3.29
    2611|           3.3
    2612|          3.41
    2613|          4.09
    2614|          2.06
    2615|          3.06
    2616|          2.45
    2617|          3.08
    2618|          3.95
    2619|          3.13
    2620|          3.39
    2621|          3.05
    2622|          3.21
    2623|          2.86
    2624|          3.09
    2625|          3.47
    2626|          2.49
    2627|          2.97
    2628|          3.67
    2629|          3.05
    2630|          3.52
    2631|          3.18
    2632|          2.97
    2633|          3.22
    2634|          3.66
    2635|          3.45
    2636|          3.54
    2637|          2.42
    2638|          4.11
    2639|          2.95
    2640|           3.6
    2641|          2.92
    2642|          2.54
    2643|          3.61
    2644|           3.5
    2645|          2.86
    2646|          1.79
    2647|          3.03
    2648|           3.4
    2649|          3.82
    2650|           2.9
    2651|          3.43
    2652|          3.66
    2653|          3.35
    2654|          3.72
    2655|          3.16
    2656|          3.33
    2657|          3.05
    2658|          3.04
    2659|          3.24
    2660|          4.03
    2661|          3.28
    2662|          3.54
    2663|           2.8
    2664|          3.03
    2665|          4.08
    2666|          2.99
    2667|          2.27
    2668|          2.78
    2669|          3.34
    2670|          2.83
    2671|           2.5
    2672|          2.09
    2673|          2.69
    2674|          3.77
    2675|           2.5
    2676|          3.71
    2677|          3.52
    2678|          2.82
    2679|          2.52
    2680|          3.22
    2681|          1.85
    2682|          3.46
    2683|          3.03
    2684|          2.76
    2685|          2.81
    2686|          3.43
    2687|          3.65
    2688|          4.16
    2689|          3.22
    2690|          3.85
    2691|          4.14
    2692|          4.02
    2693|          2.61
    2694|           2.7
    2695|          3.57
    2696|          2.95
    2697|          3.19
    2698|           3.7
    2699|          3.44
    2700|          4.14
    2701|          3.72
    2702|          3.22
    2703|          2.67
    2704|          3.31
    2705|          3.31
    2706|          3.46
    2707|          3.21
    2708|          2.85
    2709|          2.68
    2710|          3.49
    2711|          3.45
    2712|          3.51
    2713|          3.01
    2714|          2.54
    2715|          2.77
    2716|          2.52
    2717|          3.32
    2718|           2.6
    2719|           3.8
    2720|          2.98
    2721|          2.36
    2722|          1.99
    2723|          3.68
    2724|          3.59
    2725|          2.46
    2726|          3.81
    2727|          3.89
    2728|           2.2
    2729|           3.3
    2730|          2.74
    2731|          2.89
    2732|          3.43
    2733|          2.82
    2734|          3.29
    2735|          3.91
    2736|          3.88
    2737|          2.57
    2738|          2.99
    2739|          3.25
    2740|          3.06
    2741|          3.02
    2742|          3.35
    2743|          4.12
    2744|          2.38
    2745|          3.56
    2746|          2.95
    2747|          2.96
    2748|          2.92
    2749|          3.16
    2750|          3.37
    2751|          3.44
    2752|          3.23
    2753|          3.54
    2754|          4.14
    2755|          3.69
    2756|          3.97
    2757|          3.54
    2758|          3.08
    2759|          2.76
    2760|          3.08
    2761|          2.59
    2762|          2.67
    2763|          3.01
    2764|           3.0
    2765|          3.06
    2766|          2.31
    2767|          3.77
    2768|          3.37
    2769|           3.8
    2770|           3.4
    2771|          3.56
    2772|           3.5
    2773|          3.24
    2774|          2.44
    2775|          3.29
    2776|          3.03
    2777|          2.63
    2778|          3.81
    2779|          2.72
    2780|          3.57
    2781|           2.6
    2782|          4.29
    2783|          3.34
    2784|          3.23
    2785|           2.4
    2786|          2.95
    2787|          4.11
    2788|          3.58
    2789|           3.3
    2790|          2.41
    2791|          3.32
    2792|          3.58
    2793|          3.42
    2794|          3.36
    2795|           4.1
    2796|          4.01
    2797|          3.26
    2798|          3.41
    2799|          3.42
    2800|          3.48
    2801|          2.74
    2802|          2.97
    2803|          4.34
    2804|          3.45
    2805|          3.48
    2806|          3.42
    2807|          2.99
    2808|          3.78
    2809|          3.57
    2810|          2.74
    2811|          3.86
    2812|          3.62
    2813|          3.58
    2814|           2.7
    2815|          2.45
    2816|          3.37
    2817|          2.59
    2818|          3.64
    2819|          2.83
    2820|           2.6
    2821|          2.97
    2822|          2.97
    2823|          3.63
    2824|          3.23
    2825|          4.06
    2826|          2.91
    2827|          3.59
    2828|          2.96
    2829|          2.33
    2830|          2.76
    2831|          3.82
    2832|          2.86
    2833|           3.5
    2834|          3.15
    2835|          3.38
    2836|          3.07
    2837|          3.37
    2838|          2.66
    2839|           3.7
    2840|          2.73
    2841|          3.06
    2842|          2.63
    2843|          2.22
    2844|          2.71
    2845|          3.45
    2846|          2.09
    2847|           3.4
    2848|          4.02
    2849|          3.98
    2850|          3.44
    2851|          3.52
    2852|          3.66
    2853|          3.16
    2854|           2.8
    2855|          2.85
    2856|          2.43
    2857|          3.73
    2858|           2.6
    2859|           3.1
    2860|          2.84
    2861|          4.24
    2862|          4.31
    2863|          3.14
    2864|          3.11
    2865|          3.81
    2866|          3.44
    2867|          3.22
    2868|          2.98
    2869|          3.11
    2870|          3.42
    2871|          2.59
    2872|          3.72
    2873|          3.58
    2874|          3.55
    2875|          3.19
    2876|          3.27
    2877|          3.31
    2878|          3.83
    2879|          3.66
    2880|          3.53
    2881|          2.79
    2882|          3.35
    2883|           3.1
    2884|          3.15
    2885|          2.33
    2886|          3.82
    2887|          3.33
    2888|          2.95
    2889|          3.42
    2890|          4.07
    2891|          2.94
    2892|           3.2
    2893|          3.76
    2894|          3.76
    2895|          3.56
    2896|          3.57
    2897|          3.03
    2898|          3.14
    2899|          3.94
    2900|          3.67
    2901|          3.63
    2902|          3.27
    2903|          3.27
    2904|          3.38
    2905|          3.52
    2906|          2.69
    2907|          3.52
    2908|          3.46
    2909|          2.94
    2910|          3.71
    2911|          2.66
    2912|          3.67
    2913|          3.99
    2914|          2.63
    2915|           2.8
    2916|          3.36
    2917|          3.16
    2918|          2.66
    2919|          2.92
    2920|          3.53
    2921|          3.49
    2922|           3.7
    2923|          2.05
    2924|          2.68
    2925|          3.44
    2926|          2.71
    2927|           4.0
    2928|          3.97
    2929|          2.46
    2930|          3.45
    2931|          2.82
    2932|          3.38
    2933|          3.04
    2934|          3.77
    2935|          2.65
    2936|          3.24
    2937|          3.25
    2938|          4.15
    2939|          3.13
    2940|          3.05
    2941|           3.4
    2942|          4.27
    2943|          3.33
    2944|          4.03
    2945|          3.13
    2946|          3.21
    2947|           2.9
    2948|          2.32
    2949|          2.89
    2950|          3.71
    2951|          2.89
    2952|          3.04
    2953|          3.66
    2954|          3.68
    2955|           3.8
    2956|          2.59
    2957|          3.14
    2958|          3.37
    2959|          3.07
    2960|          2.74
    2961|          2.77
    2962|          3.37
    2963|          3.33
    2964|          3.18
    2965|          3.79
    2966|          2.99
    2967|          2.97
    2968|          3.04
    2969|          2.59
    2970|          1.66
    2971|           3.5
    2972|           2.4
    2973|          2.53
    2974|          3.33
    2975|          3.69
    2976|          3.46
    2977|          1.99
    2978|          2.94
    2979|          3.48
    2980|          3.69
    2981|          3.89
    2982|          2.75
    2983|          2.26
    2984|          4.03
    2985|          3.71
    2986|          3.49
    2987|          2.94
    2988|          2.89
    2989|          3.66
    2990|          3.08
    2991|          3.57
    2992|          3.65
    2993|          2.82
    2994|          3.28
    2995|          2.91
    2996|          3.36
    2997|          3.45
    2998|           3.2
    2999|           1.7
    3000|          2.92
    3001|          3.26
    3002|          3.12
    3003|          3.53
    3004|          2.92
    3005|          4.16
    3006|          2.77
    3007|          2.97
    3008|           2.6
    3009|          3.67
    3010|          3.96
    3011|          2.58
    3012|          3.98
    3013|          3.47
    3014|          2.67
    3015|          2.91
    3016|          3.72
    3017|          3.71
    3018|           3.5
    3019|          3.78
    3020|          3.91
    3021|          1.96
    3022|          3.28
    3023|          4.14
    3024|          2.65
    3025|          3.96
    3026|          3.65
    3027|          2.84
    3028|          3.06
    3029|          2.52
    3030|          3.55
    3031|          2.48
    3032|          3.94
    3033|          4.59
    3034|          3.32
    3035|          3.11
    3036|          2.92
    3037|          2.74
    3038|          3.17
    3039|          3.38
    3040|          3.52
    3041|           1.7
    3042|          3.01
    3043|          3.07
    3044|          3.41
    3045|           2.8
    3046|          4.39
    3047|          3.33
    3048|          2.81
    3049|          2.92
    3050|           2.8
    3051|          2.76
    3052|          3.61
    3053|          3.29
    3054|          3.62
    3055|           3.7
    3056|           2.6
    3057|          3.94
    3058|           3.8
    3059|          2.59
    3060|          2.27
    3061|          3.54
    3062|          3.62
    3063|          3.15
    3064|          2.18
    3065|          3.45
    3066|          3.01
    3067|          4.35
    3068|          3.12
    3069|          3.56
    3070|          2.96
    3071|          3.62
    3072|           3.3
    3073|          4.01
    3074|           3.4
    3075|          3.43
    3076|          2.85
    3077|          2.97
    3078|          4.13
    3079|           4.2
    3080|          3.28
    3081|          3.91
    3082|           3.7
    3083|          2.23
    3084|          3.13
    3085|          2.94
    3086|          2.87
    3087|          2.98
    3088|          3.08
    3089|           3.6
    3090|          3.17
    3091|          2.66
    3092|          2.55
    3093|          2.99
    3094|          2.45
    3095|          3.54
    3096|          2.25
    3097|          2.76
    3098|          3.19
    3099|          3.79
    3100|          2.84
    3101|          3.06
    3102|          3.38
    3103|          2.05
    3104|          2.75
    3105|          3.15
    3106|          3.65
    3107|          3.45
    3108|          3.07
    3109|          2.51
    3110|          2.53
    3111|          2.95
    3112|          3.98
    3113|           3.2
    3114|          3.36
    3115|          4.25
    3116|          3.46
    3117|          3.57
    3118|          1.65
    3119|          4.06
    3120|          3.95
    3121|          3.43
    3122|          3.09
    3123|           2.6
    3124|          3.77
    3125|          3.46
    3126|          3.05
    3127|          2.95
    3128|          3.59
    3129|          2.86
    3130|          3.15
    3131|          3.33
    3132|          2.71
    3133|          3.69
    3134|          3.02
    3135|          3.32
    3136|          2.48
    3137|          3.31
    3138|          3.55
    3139|          3.81
    3140|          2.54
    3141|           2.8
    3142|          2.58
    3143|          3.26
    3144|          3.11
    3145|          3.37
    3146|          2.93
    3147|          3.75
    3148|          3.47
    3149|          3.38
    3150|          3.99
    3151|           3.4
    3152|          3.09
    3153|          3.98
    3154|          2.99
    3155|          3.38
    3156|          2.86
    3157|          3.36
    3158|          3.54
    3159|          3.31
    3160|          3.02
    3161|          3.09
    3162|          2.66
    3163|          3.87
    3164|          3.72
    3165|          3.58
    3166|          3.56
    3167|          3.66
    3168|          3.72
    3169|          3.41
    3170|          3.89
    3171|          2.99
    3172|          3.81
    3173|          3.35
    3174|          2.76
    3175|          3.22
    3176|          3.06
    3177|          3.69
    3178|          3.02
    3179|          2.53
    3180|          3.99
    3181|           3.6
    3182|          3.33
    3183|          3.85
    3184|          3.39
    3185|          2.07
    3186|          3.22
    3187|          3.18
    3188|          2.98
    3189|          1.82
    3190|           3.3
    3191|          2.58
    3192|          2.86
    3193|           1.9
    3194|          3.61
    3195|          3.99
    3196|          2.63
    3197|          3.23
    3198|           3.3
    3199|          2.54
    3200|          3.53
    3201|           3.5
    3202|           3.3
    3203|           2.5
    3204|          2.27
    3205|          2.56
    3206|          3.07
    3207|          3.59
    3208|          3.16
    3209|          3.35
    3210|          2.94
    3211|          3.94
    3212|          3.75
    3213|          3.01
    3214|          2.92
    3215|          2.64
    3216|          3.71
    3217|          3.07
    3218|          3.13
    3219|          2.01
    3220|          2.91
    3221|           3.7
    3222|          3.51
    3223|          3.69
    3224|           3.7
    3225|          3.28
    3226|          4.06
    3227|          3.02
    3228|          3.15
    3229|          3.33
    3230|          2.86
    3231|          3.43
    3232|           3.8
    3233|          3.09
    3234|          3.74
    3235|          2.59
    3236|          2.83
    3237|          3.26
    3238|          2.91
    3239|          4.05
    3240|          3.68
    3241|          3.18
    3242|           3.2
    3243|           3.3
    3244|          3.35
    3245|           3.2
    3246|          2.73
    3247|          4.14
    3248|          3.51
    3249|          2.81
    3250|          2.86
    3251|          2.19
    3252|          2.88
    3253|          3.32
    3254|          2.98
    3255|          2.58
    3256|          3.14
    3257|          2.92
    3258|          2.88
    3259|          3.74
    3260|          3.41
    3261|          2.32
    3262|          3.29
    3263|          3.68
    3264|          2.85
    3265|          3.48
    3266|          3.72
    3267|           3.6
    3268|          2.99
    3269|          4.01
    3270|          3.22
    3271|          2.88
    3272|          3.22
    3273|          3.69
    3274|          3.72
    3275|          2.86
    3276|           3.9
    3277|           3.1
    3278|          3.38
    3279|          3.51
    3280|          2.76
    3281|          3.59
    3282|          3.43
    3283|          4.03
    3284|          2.57
    3285|          3.83
    3286|           2.4
    3287|          2.96
    3288|          3.72
    3289|          3.34
    3290|           4.4
    3291|          3.74
    3292|          3.24
    3293|          2.89
    3294|          3.15
    3295|          2.54
    3296|          2.54
    3297|          2.63
    3298|          2.93
    3299|           3.6
    3300|          3.13
    3301|          3.76
    3302|          3.01
    3303|          3.96
    3304|          3.16
    3305|          3.68
    3306|          3.21
    3307|          3.29
    3308|           2.6
    3309|          3.04
    3310|          3.53
    3311|          2.23
    3312|          3.14
    3313|          2.68
    3314|          3.21
    3315|          4.03
    3316|          2.76
    3317|          2.91
    3318|          3.36
    3319|          2.78
    3320|          3.59
    3321|          3.15
    3322|          2.85
    3323|          3.36
    3324|          3.71
    3325|          2.67
    3326|          3.19
    3327|          3.03
    3328|          3.44
    3329|          3.54
    3330|          3.57
    3331|          3.58
    3332|          2.51
    3333|          3.26
    3334|          3.21
    3335|          2.73
    3336|          3.43
    3337|          2.12
    3338|          3.89
    3339|          3.19
    3340|          2.88
    3341|          2.99
    3342|          3.79
    3343|          2.83
    3344|          3.03
    3345|          3.79
    3346|          3.89
    3347|          3.24
    3348|          3.91
    3349|          3.27
    3350|          2.99
    3351|          2.98
    3352|          3.43
    3353|          2.77
    3354|          3.85
    3355|          3.56
    3356|          3.03
    3357|          3.02
    3358|          3.48
    3359|          2.78
    3360|          3.13
    3361|          2.01
    3362|           3.5
    3363|          1.91
    3364|          3.75
    3365|          3.22
    3366|          3.63
    3367|          3.29
    3368|          3.53
    3369|          3.81
    3370|          2.29
    3371|          3.91
    3372|          2.43
    3373|          3.19
    3374|          3.48
    3375|          3.02
    3376|          3.52
    3377|          3.23
    3378|          2.95
    3379|          3.26
    3380|          3.06
    3381|          3.81
    3382|          2.96
    3383|          3.25
    3384|          3.76
    3385|          3.33
    3386|          2.79
    3387|          3.47
    3388|          2.54
    3389|          3.99
    3390|          3.88
    3391|          3.98
    3392|          2.32
    3393|          2.85
    3394|          3.55
    3395|          2.52
    3396|          3.06
    3397|          2.97
    3398|          3.71
    3399|          2.12
    3400|          2.76
    3401|          3.22
    3402|          3.47
    3403|          3.76
    3404|          3.68
    3405|          4.12
    3406|          3.36
    3407|          3.05
    3408|          3.36
    3409|          3.09
    3410|          3.68
    3411|          2.59
    3412|          2.93
    3413|          3.41
    3414|          3.54
    3415|          3.21
    3416|          2.76
    3417|           3.1
    3418|          3.27
    3419|          3.98
    3420|          3.39
    3421|          3.77
    3422|          3.17
    3423|          3.89
    3424|          2.38
    3425|          4.23
    3426|          3.17
    3427|          3.33
    3428|          2.87
    3429|          2.73
    3430|          4.18
    3431|          3.92
    3432|          3.27
    3433|          3.39
    3434|          3.25
    3435|          1.99
    3436|          2.22
    3437|          3.75
    3438|          4.01
    3439|          3.94
    3440|          2.67
    3441|          3.14
    3442|          4.15
    3443|          2.65
    3444|          4.52
    3445|          2.65
    3446|          4.17
    3447|          2.34
    3448|          2.76
    3449|          2.68
    3450|           3.7
    3451|          3.46
    3452|          3.18
    3453|          3.89
    3454|          3.57
    3455|          2.72
    3456|          4.67
    3457|          3.31
    3458|           2.9
    3459|          1.82
    3460|           2.3
    3461|          3.43
    3462|          2.56
    3463|          3.74
    3464|          2.64
    3465|          2.82
    3466|           3.3
    3467|           3.2
    3468|          3.52
    3469|          3.74
    3470|          3.28
    3471|          3.24
    3472|          2.99
    3473|          2.77
    3474|          2.88
    3475|          3.73
    3476|          3.64
    3477|          2.97
    3478|          3.73
    3479|          2.43
    3480|          3.53
    3481|          3.25
    3482|          3.93
    3483|          2.63
    3484|          2.87
    3485|          2.85
    3486|          3.23
    3487|          3.61
    3488|          1.73
    3489|          3.66
    3490|          2.86
    3491|          3.39
    3492|          3.28
    3493|          3.22
    3494|          3.59
    3495|          3.77
    3496|          3.16
    3497|          2.85
    3498|          3.72
    3499|          3.59
    3500|          3.66
    3501|           3.4
    3502|          3.36
    3503|          3.31
    3504|          3.02
    3505|          2.25
    3506|          3.26
    3507|          2.86
    3508|          3.47
    3509|          4.04
    3510|          3.45
    3511|          2.75
    3512|          4.15
    3513|          3.98
    3514|          2.91
    3515|          3.23
    3516|          3.24
    3517|          3.86
    3518|          2.71
    3519|          2.35
    3520|          3.27
    3521|          3.98
    3522|          3.03
    3523|           4.3
    3524|           3.9
    3525|          2.71
    3526|          3.27
    3527|          3.51
    3528|          3.38
    3529|          3.24
    3530|          3.65
    3531|          3.03
    3532|          3.45
    3533|          3.45
    3534|          3.25
    3535|          3.25
    3536|          2.45
    3537|          2.65
    3538|          3.69
    3539|          3.49
    3540|          2.31
    3541|          3.81
    3542|          3.79
    3543|           2.5
    3544|          3.83
    3545|          2.87
    3546|          3.51
    3547|          2.74
    3548|          3.03
    3549|          2.63
    3550|          3.12
    3551|          3.76
    3552|          2.25
    3553|           2.7
    3554|          3.99
    3555|          2.15
    3556|          1.63
    3557|          2.83
    3558|          3.17
    3559|          3.59
    3560|          3.26
    3561|          1.71
    3562|          3.11
    3563|          2.87
    3564|           2.7
    3565|          3.48
    3566|           2.3
    3567|          2.26
    3568|          3.66
    3569|          3.83
    3570|          3.72
    3571|          2.99
    3572|          3.13
    3573|          2.31
    3574|          3.59
    3575|           1.4
    3576|          2.37
    3577|          2.61
    3578|          3.85
    3579|          3.32
    3580|           2.8
    3581|          3.13
    3582|          3.73
    3583|          2.82
    3584|          2.98
    3585|          2.98
    3586|          3.13
    3587|          3.46
    3588|          3.89
    3589|          2.33
    3590|          3.62
    3591|          3.26
    3592|          3.12
    3593|          4.24
    3594|          2.99
    3595|          2.76
    3596|          3.19
    3597|          2.81
    3598|           3.2
    3599|           3.6
    3600|          2.97
    3601|           3.1
    3602|           2.1
    3603|          3.93
    3604|          2.82
    3605|          4.17
    3606|          2.73
    3607|           2.0
    3608|          4.13
    3609|          3.79
    3610|          3.81
    3611|          3.21
    3612|          3.94
    3613|          3.28
    3614|          3.08
    3615|          3.91
    3616|          3.31
    3617|          3.14
    3618|          2.79
    3619|          2.99
    3620|          2.99
    3621|          3.26
    3622|          3.36
    3623|          3.48
    3624|          3.95
    3625|          3.35
    3626|          3.49
    3627|          2.74
    3628|          2.83
    3629|          2.86
    3630|          2.87
    3631|          2.65
    3632|          1.92
    3633|          3.79
    3634|          2.77
    3635|          3.11
    3636|           3.8
    3637|          2.68
    3638|          3.53
    3639|          2.76
    3640|          2.87
    3641|          2.27
    3642|          2.72
    3643|           4.0
    3644|          2.02
    3645|          2.77
    3646|          2.96
    3647|          2.92
    3648|          3.64
    3649|          3.65
    3650|          3.81
    3651|          2.94
    3652|          3.22
    3653|          3.22
    3654|           3.3
    3655|          2.04
    3656|          3.21
    3657|          2.54
    3658|          2.38
    3659|          3.48
    3660|          3.12
    3661|          3.05
    3662|          4.14
    3663|          3.18
    3664|          2.69
    3665|          2.25
    3666|          3.55
    3667|          1.76
    3668|          4.25
    3669|           2.9
    3670|           3.1
    3671|          3.29
    3672|          3.52
    3673|          3.36
    3674|          3.49
    3675|          3.01
    3676|          3.58
    3677|          3.66
    3678|          2.83
    3679|          3.86
    3680|          3.54
    3681|          3.13
    3682|          3.23
    3683|          2.32
    3684|          3.85
    3685|          3.78
    3686|          3.24
    3687|          3.75
    3688|          2.42
    3689|          3.48
    3690|          3.44
    3691|          2.67
    3692|          2.91
    3693|          3.17
    3694|           2.9
    3695|          2.34
    3696|          3.11
    3697|          1.75
    3698|          2.37
    3699|          3.18
    3700|          3.77
    3701|          3.51
    3702|          3.79
    3703|          3.21
    3704|          3.19
    3705|          3.27
    3706|          3.37
    3707|          3.16
    3708|           3.4
    3709|          2.84
    3710|          3.36
    3711|          3.02
    3712|          3.32
    3713|          3.63
    3714|          2.93
    3715|          3.39
    3716|          3.53
    3717|          3.74
    3718|          2.84
    3719|          3.66
    3720|          3.34
    3721|           2.8
    3722|          2.99
    3723|          3.02
    3724|          3.42
    3725|          3.55
    3726|           3.2
    3727|          3.08
    3728|          3.52
    3729|          3.08
    3730|          3.95
    3731|          2.68
    3732|          2.44
    3733|          3.85
    3734|          3.19
    3735|          2.81
    3736|          3.51
    3737|          2.52
    3738|          2.34
    3739|          3.84
    3740|          3.58
    3741|           3.6
    3742|          4.01
    3743|          3.22
    3744|          3.15
    3745|          2.17
    3746|          3.56
    3747|          3.65
    3748|          3.26
    3749|          2.75
    3750|          3.31
    3751|          3.73
    3752|           3.3
    3753|          1.94
    3754|          2.61
    3755|           3.1
    3756|          3.06
    3757|          3.76
    3758|          2.92
    3759|           2.7
    3760|          3.61
    3761|          2.16
    3762|           3.5
    3763|          2.86
    3764|          2.53
    3765|          3.33
    3766|           2.8
    3767|          3.08
    3768|          2.95
    3769|          4.12
    3770|           3.4
    3771|          3.64
    3772|          2.35
    3773|          3.61
    3774|          2.73
    3775|          2.71
    3776|          3.28
    3777|          3.94
    3778|          3.23
    3779|          3.51
    3780|          3.35
    3781|          3.12
    3782|          3.36
    3783|          3.07
    3784|          3.96
    3785|          3.18
    3786|           2.6
    3787|           3.3
    3788|           2.5
    3789|          3.77
    3790|          3.25
    3791|          2.98
    3792|          2.09
    3793|          2.06
    3794|          3.95
    3795|          3.45
    3796|          3.59
    3797|          3.71
    3798|          4.16
    3799|          3.35
    3800|          3.15
    3801|          3.71
    3802|          3.36
    3803|          3.39
    3804|          3.39
    3805|          2.78
    3806|          2.45
    3807|          3.49
    3808|          2.73
    3809|          2.86
    3810|          3.01
    3811|          2.76
    3812|          3.59
    3813|          3.06
    3814|           3.2
    3815|          3.53
    3816|          3.23
    3817|          3.86
    3818|          2.71
    3819|           3.4
    3820|          2.72
    3821|          2.79
    3822|          3.34
    3823|          3.01
    3824|          3.53
    3825|          3.45
    3826|          3.61
    3827|          3.92
    3828|          3.23
    3829|          2.85
    3830|          3.14
    3831|          2.86
    3832|          2.85
    3833|          3.69
    3834|          2.07
    3835|          3.09
    3836|          2.76
    3837|          3.73
    3838|          3.77
    3839|          2.51
    3840|          3.26
    3841|          3.46
    3842|          3.55
    3843|          2.68
    3844|           1.6
    3845|          1.64
    3846|          2.87
    3847|          3.41
    3848|          2.64
    3849|          1.74
    3850|          1.81
    3851|          4.02
    3852|          3.75
    3853|          2.93
    3854|           3.9
    3855|          3.12
    3856|          3.62
    3857|          2.42
    3858|          2.93
    3859|          2.67
    3860|          3.43
    3861|          2.95
    3862|          2.76
    3863|          3.19
    3864|          4.24
    3865|          2.42
    3866|          3.52
    3867|          2.07
    3868|          3.67
    3869|          3.47
    3870|          3.19
    3871|           3.5
    3872|          4.02
    3873|           2.9
    3874|          2.68
    3875|          3.99
    3876|          3.09
    3877|           2.8
    3878|          2.85
    3879|          3.95
    3880|          3.65
    3881|          2.93
    3882|          3.15
    3883|          3.76
    3884|          2.43
    3885|          3.21
    3886|           3.6
    3887|          3.65
    3888|          3.84
    3889|          2.71
    3890|          2.94
    3891|          2.54
    3892|          2.82
    3893|          3.52
    3894|          3.03
    3895|          3.54
    3896|          3.68
    3897|          1.89
    3898|           3.3
    3899|          3.67
    3900|          3.95
    3901|          2.96
    3902|          3.46
    3903|          3.71
    3904|          3.04
    3905|          3.62
    3906|          3.37
    3907|          3.35
    3908|          2.91
    3909|          3.43
    3910|          3.52
    3911|          2.94
    3912|          3.33
    3913|           3.7
    3914|           3.9
    3915|          3.73
    3916|          2.58
    3917|          3.69
    3918|          2.96
    3919|          2.59
    3920|           3.0
    3921|          3.55
    3922|          2.76
    3923|          3.09
    3924|           4.0
    3925|          3.51
    3926|          2.54
    3927|          3.98
    3928|          4.34
    3929|          3.14
    3930|          2.49
    3931|          3.09
    3932|          3.47
    3933|          3.22
    3934|          3.45
    3935|          3.56
    3936|          3.05
    3937|          2.59
    3938|          4.14
    3939|          3.81
    3940|          3.27
    3941|          3.23
    3942|          2.88
    3943|          3.25
    3944|          2.94
    3945|          2.98
    3946|           2.6
    3947|          2.97
    3948|          3.25
    3949|          3.76
    3950|          3.83
    3951|          2.94
    3952|          3.61
    3953|          3.82
    3954|          3.91
    3955|          3.69
    3956|           3.0
    3957|          2.81
    3958|          4.26
    3959|          3.44
    3960|          3.64
    3961|          3.71
    3962|          4.42
    3963|          2.97
    3964|          2.57
    3965|          4.31
    3966|          3.66
    3967|          3.09
    3968|          3.38
    3969|          3.09
    3970|          3.34
    3971|          3.24
    3972|          3.47
    3973|          3.29
    3974|          3.91
    3975|          3.34
    3976|          3.34
    3977|          3.11
    3978|          2.93
    3979|          3.12
    3980|          2.94
    3981|          2.67
    3982|           2.7
    3983|          3.07
    3984|          3.67
    3985|          3.12
    3986|          3.64
    3987|          3.83
    3988|           3.3
    3989|          3.34
    3990|          3.11
    3991|          2.47
    3992|          2.67
    3993|          3.39
    3994|          2.46
    3995|          3.15
    3996|          2.39
    3997|          2.84
    3998|          3.97
    3999|          3.95
    4000|          2.34
    4001|          3.64
    4002|          3.26
    4003|          2.31
    4004|          3.83
    4005|           3.7
    4006|          2.94
    4007|          2.86
    4008|          3.75
    4009|          2.96
    4010|           3.6
    4011|          3.92
    4012|          2.97
    4013|           3.7
    4014|          3.09
    4015|          2.75
    4016|          1.77
    4017|          3.41
    4018|          2.94
    4019|          3.03
    4020|          2.64
    4021|          2.15
    4022|           3.1
    4023|          2.06
    4024|          2.94
    4025|          3.12
    4026|          2.96
    4027|          3.44
    4028|          3.77
    4029|          3.73
    4030|          3.52
    4031|          3.17
    4032|          2.75
    4033|          4.21
    4034|          2.73
    4035|          2.67
    4036|           3.2
    4037|          3.91
    4038|          3.67
